TransactionId,CustomerId,BatchId,SubscriptionId,CurrencyCode,CountryCode,ProviderId,ProductId,ProductCategory,ChannelId,current_amount,current_value,IssuedDateLoan,IsDefaulted,LoanId,LoanApplicationId,PayBackId,InvestorId,prior_txn_count_all,prior_txn_active_days_all,prior_txn_recency_days_all,prior_txn_amount_mean_all,prior_txn_amount_std_all,prior_provider_nunique_all,prior_product_category_nunique_all,has_prior_txn,prior_txn_segment,prior_repayment_count,prior_default_count,prior_default_rate,repayment_history_segment,issue_month,issue_weekday,current_value_log
TransactionId_453,CustomerId_471,BatchId_2133,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-3000.0,3000.0,2018-12-13 08:47:58,0,LoanId_44,LoanApplicationId_1336,PayBackId_54,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,1.0,0.0,0.0,has_prior_repayment_history,12,Thursday,8.006700845440367
TransactionId_454,CustomerId_15,BatchId_2379,SubscriptionId_5,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-20000.0,20000.0,2019-03-02 08:52:24,0,LoanId_1504,LoanApplicationId_542,PayBackId_509,InvestorId_2,5.0,4.0,10.0,36000.0,19493.58868961793,3.0,3.0,1,medium_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,3,Saturday,9.90353755128617
TransactionId_456,CustomerId_390,BatchId_629,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-2000.0,2000.0,2018-12-27 13:45:34,0,LoanId_1518,LoanApplicationId_1225,PayBackId_34,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,28.0,0.0,0.0,has_prior_repayment_history,12,Thursday,7.601402334583733
TransactionId_458,CustomerId_243,BatchId_2369,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_13,tv,ChannelId_1,-3500.0,3500.0,2019-01-08 07:22:12,0,LoanId_1590,LoanApplicationId_217,PayBackId_484,InvestorId_1,44.0,6.0,0.0,3295.4545454545455,5703.240798224901,2.0,3.0,1,high_txn_history,6.0,0.0,0.0,has_prior_repayment_history,1,Tuesday,8.160803920954665
TransactionId_460,CustomerId_34,BatchId_93,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,-6000.0,7080.0,2019-03-01 12:28:07,0,LoanId_484,LoanApplicationId_615,PayBackId_1508,InvestorId_1,5.0,3.0,0.0,8000.0,14066.804896635198,1.0,4.0,1,medium_txn_history,1.0,0.0,0.0,has_prior_repayment_history,3,Friday,8.865170419651774
TransactionId_462,CustomerId_28,BatchId_2362,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-2000.0,2000.0,2019-01-06 20:14:46,0,LoanId_369,LoanApplicationId_1303,PayBackId_1861,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,3.0,0.0,0.0,has_prior_repayment_history,1,Sunday,7.601402334583733
TransactionId_468,CustomerId_247,BatchId_2276,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,-30000.0,32900.0,2019-02-16 06:38:32,0,LoanId_633,LoanApplicationId_1026,PayBackId_1253,InvestorId_2,2.0,1.0,6.0,15000.0,7071.067811865475,1.0,1.0,1,low_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,2,Saturday,10.401258331428318
TransactionId_469,CustomerId_281,BatchId_2010,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-2000.0,2000.0,2019-02-09 09:57:44,0,LoanId_361,LoanApplicationId_83,PayBackId_573,InvestorId_1,3.0,2.0,15.0,1333.3333333333333,288.6751345948129,2.0,2.0,1,medium_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,2,Saturday,7.601402334583733
TransactionId_471,CustomerId_390,BatchId_1354,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-500.0,500.0,2018-12-05 07:33:35,0,LoanId_162,LoanApplicationId_240,PayBackId_504,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,7.0,0.0,0.0,has_prior_repayment_history,12,Wednesday,6.2166061010848646
TransactionId_472,CustomerId_233,BatchId_2240,SubscriptionId_5,UGX,256,ProviderId_1,ProductId_10,financial_services,ChannelId_1,-650.0,650.0,2019-03-19 10:12:23,0,LoanId_748,LoanApplicationId_1193,PayBackId_512,InvestorId_2,61.0,40.0,0.0,12196.72131147541,25924.132690173166,3.0,6.0,1,high_txn_history,29.0,0.0,0.0,has_prior_repayment_history,3,Tuesday,6.478509642208569
TransactionId_474,CustomerId_402,BatchId_1749,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-2000.0,2000.0,2019-02-25 06:54:58,0,LoanId_999,LoanApplicationId_678,PayBackId_1548,InvestorId_1,16.0,9.0,16.0,7225.0,6292.694176582872,3.0,3.0,1,high_txn_history,5.0,0.0,0.0,has_prior_repayment_history,2,Monday,7.601402334583733
TransactionId_475,CustomerId_405,BatchId_418,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,-2000.0,2000.0,2018-12-25 14:50:22,0,LoanId_736,LoanApplicationId_561,PayBackId_1006,InvestorId_2,1.0,1.0,10.0,115000.0,0.0,1.0,1.0,1,low_txn_history,7.0,0.0,0.0,has_prior_repayment_history,12,Tuesday,7.601402334583733
TransactionId_49,CustomerId_369,BatchId_945,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-2000.0,2000.0,2019-01-30 14:19:28,0,LoanId_613,LoanApplicationId_478,PayBackId_1134,InvestorId_1,82.0,14.0,0.0,2647.560975609756,5891.618352984495,2.0,3.0,1,high_txn_history,10.0,0.0,0.0,has_prior_repayment_history,1,Wednesday,7.601402334583733
TransactionId_492,CustomerId_369,BatchId_1306,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,-500.0,500.0,2019-02-03 18:36:18,0,LoanId_563,LoanApplicationId_701,PayBackId_1213,InvestorId_1,121.0,18.0,0.0,2414.876033057851,4934.7519552155945,3.0,3.0,1,high_txn_history,23.0,0.0,0.0,has_prior_repayment_history,2,Sunday,6.2166061010848646
TransactionId_493,CustomerId_213,BatchId_1677,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2019-02-14 04:31:09,0,LoanId_399,LoanApplicationId_176,PayBackId_1527,InvestorId_1,8.0,6.0,0.0,812.5,258.77458475338284,2.0,1.0,1,medium_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,2,Thursday,6.90875477931522
TransactionId_494,CustomerId_390,BatchId_1958,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-500.0,500.0,2018-11-27 19:41:27,0,LoanId_760,LoanApplicationId_298,PayBackId_462,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,3.0,0.0,0.0,has_prior_repayment_history,11,Tuesday,6.2166061010848646
TransactionId_495,CustomerId_390,BatchId_1856,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-500.0,500.0,2018-12-04 05:54:11,0,LoanId_68,LoanApplicationId_154,PayBackId_912,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,7.0,0.0,0.0,has_prior_repayment_history,12,Tuesday,6.2166061010848646
TransactionId_496,CustomerId_211,BatchId_2028,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,-5000.0,5000.0,2019-03-28 17:26:50,0,LoanId_123,LoanApplicationId_372,PayBackId_1787,InvestorId_1,67.0,31.0,6.0,17840.20895522388,29848.3041782831,2.0,3.0,1,high_txn_history,2.0,0.0,0.0,has_prior_repayment_history,3,Thursday,8.517393171418904
TransactionId_499,CustomerId_57,BatchId_538,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,-7000.0,7000.0,2018-11-20 06:21:24,0,LoanId_1573,LoanApplicationId_1044,PayBackId_106,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,11,Tuesday,8.853808274977197
TransactionId_50,CustomerId_369,BatchId_1218,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-2000.0,2000.0,2019-01-30 07:49:40,0,LoanId_723,LoanApplicationId_1124,PayBackId_1130,InvestorId_1,77.0,13.0,0.0,2509.090909090909,5880.74873988226,2.0,3.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,1,Wednesday,7.601402334583733
TransactionId_500,CustomerId_99,BatchId_2062,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2018-12-03 09:41:59,0,LoanId_1358,LoanApplicationId_618,PayBackId_1800,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,3.0,0.0,0.0,has_prior_repayment_history,12,Monday,6.90875477931522
TransactionId_501,CustomerId_99,BatchId_1805,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2018-12-14 17:35:47,0,LoanId_645,LoanApplicationId_1286,PayBackId_399,InvestorId_1,9.0,7.0,2.0,1000.0,0.0,1.0,2.0,1,medium_txn_history,3.0,0.0,0.0,has_prior_repayment_history,12,Friday,6.90875477931522
TransactionId_505,CustomerId_213,BatchId_306,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2019-02-19 12:54:15,0,LoanId_1333,LoanApplicationId_1408,PayBackId_1387,InvestorId_1,8.0,6.0,6.0,812.5,258.77458475338284,2.0,1.0,1,medium_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,2,Tuesday,6.90875477931522
TransactionId_507,CustomerId_484,BatchId_907,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,-7000.0,7000.0,2018-12-16 16:43:48,0,LoanId_1323,LoanApplicationId_1260,PayBackId_424,InvestorId_1,1.0,1.0,16.0,7000.0,0.0,1.0,1.0,1,low_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,12,Sunday,8.853808274977197
TransactionId_509,CustomerId_390,BatchId_185,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1000.0,1000.0,2019-01-30 10:56:58,0,LoanId_962,LoanApplicationId_1246,PayBackId_1510,InvestorId_1,10.0,7.0,5.0,5402.0,4172.686930770415,3.0,3.0,1,medium_txn_history,54.0,0.0,0.0,has_prior_repayment_history,1,Wednesday,6.90875477931522
TransactionId_51,CustomerId_142,BatchId_2345,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,-1500.0,1500.0,2019-03-26 17:40:16,0,LoanId_581,LoanApplicationId_233,PayBackId_1840,InvestorId_1,28.0,9.0,0.0,6175.5,8808.237283193332,3.0,3.0,1,high_txn_history,4.0,0.0,0.0,has_prior_repayment_history,3,Tuesday,7.313886831633462
TransactionId_510,CustomerId_98,BatchId_1985,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-6000.0,6000.0,2019-03-18 20:22:34,0,LoanId_125,LoanApplicationId_1147,PayBackId_1516,InvestorId_1,59.0,32.0,4.0,4523.728813559322,3178.936006289918,3.0,4.0,1,high_txn_history,9.0,0.0,0.0,has_prior_repayment_history,3,Monday,8.699681400989514
TransactionId_511,CustomerId_369,BatchId_837,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1500.0,1500.0,2019-01-30 08:47:50,0,LoanId_1368,LoanApplicationId_461,PayBackId_214,InvestorId_1,77.0,13.0,1.0,2509.090909090909,5880.74873988226,2.0,3.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,1,Wednesday,7.313886831633462
TransactionId_514,CustomerId_261,BatchId_1128,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2018-12-27 11:57:25,0,LoanId_507,LoanApplicationId_122,PayBackId_932,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,5.0,0.0,0.0,has_prior_repayment_history,12,Thursday,6.90875477931522
TransactionId_516,CustomerId_47,BatchId_552,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-2000.0,2000.0,2019-02-13 12:26:20,0,LoanId_1229,LoanApplicationId_1168,PayBackId_325,InvestorId_1,6.0,4.0,12.0,7433.333333333333,15247.775794084417,4.0,3.0,1,medium_txn_history,3.0,0.0,0.0,has_prior_repayment_history,2,Wednesday,7.601402334583733
TransactionId_517,CustomerId_308,BatchId_2229,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2018-12-19 07:32:14,0,LoanId_408,LoanApplicationId_730,PayBackId_344,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,12,Wednesday,6.90875477931522
TransactionId_519,CustomerId_399,BatchId_377,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,-20000.0,21800.0,2019-01-20 20:28:56,0,LoanId_552,LoanApplicationId_694,PayBackId_419,InvestorId_2,12.0,6.0,7.0,26166.666666666668,34242.00857886627,3.0,4.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,1,Sunday,9.989711119284745
TransactionId_521,CustomerId_445,BatchId_844,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1000.0,1000.0,2019-02-05 04:57:05,0,LoanId_650,LoanApplicationId_1557,PayBackId_593,InvestorId_1,9.0,6.0,1.0,719.6666666666666,260.5877971049297,3.0,2.0,1,medium_txn_history,4.0,0.0,0.0,has_prior_repayment_history,2,Tuesday,6.90875477931522
TransactionId_523,CustomerId_399,BatchId_283,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,-2000.0,2000.0,2019-03-02 08:12:28,0,LoanId_1054,LoanApplicationId_174,PayBackId_1359,InvestorId_2,21.0,13.0,0.0,24619.04761904762,34052.13090318459,3.0,5.0,1,high_txn_history,13.0,0.0,0.0,has_prior_repayment_history,3,Saturday,7.601402334583733
TransactionId_525,CustomerId_390,BatchId_717,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-5000.0,5000.0,2019-03-20 06:47:24,0,LoanId_975,LoanApplicationId_414,PayBackId_1985,InvestorId_1,31.0,20.0,5.0,4501.096774193548,4269.986997285734,3.0,3.0,1,high_txn_history,85.0,0.0,0.0,has_prior_repayment_history,3,Wednesday,8.517393171418904
TransactionId_528,CustomerId_326,BatchId_303,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1000.0,1000.0,2019-02-20 17:12:05,0,LoanId_296,LoanApplicationId_93,PayBackId_1110,InvestorId_1,28.0,14.0,2.0,5468.607142857143,5117.2038323843735,2.0,3.0,1,high_txn_history,14.0,0.0,0.0,has_prior_repayment_history,2,Wednesday,6.90875477931522
TransactionId_529,CustomerId_297,BatchId_2039,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1000.0,1000.0,2019-02-27 09:49:44,0,LoanId_1274,LoanApplicationId_266,PayBackId_1572,InvestorId_1,77.0,21.0,14.0,2124.051948051948,3052.0376277949817,2.0,3.0,1,high_txn_history,4.0,0.0,0.0,has_prior_repayment_history,2,Wednesday,6.90875477931522
TransactionId_531,CustomerId_398,BatchId_2336,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-2000.0,2000.0,2019-01-08 10:58:49,0,LoanId_858,LoanApplicationId_36,PayBackId_1846,InvestorId_1,8.0,4.0,1.0,4262.5,4753.626435229665,3.0,4.0,1,medium_txn_history,8.0,0.0,0.0,has_prior_repayment_history,1,Tuesday,7.601402334583733
TransactionId_534,CustomerId_310,BatchId_1278,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-11000.0,11000.0,2019-01-15 04:53:39,0,LoanId_891,LoanApplicationId_1269,PayBackId_801,InvestorId_1,30.0,7.0,0.0,4478.4,5740.921190048233,2.0,3.0,1,high_txn_history,13.0,0.0,0.0,has_prior_repayment_history,1,Tuesday,9.305741456739435
TransactionId_537,CustomerId_390,BatchId_1102,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,-500.0,500.0,2018-12-17 19:09:04,0,LoanId_1234,LoanApplicationId_74,PayBackId_1055,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,27.0,0.0,0.0,has_prior_repayment_history,12,Monday,6.2166061010848646
TransactionId_54,CustomerId_47,BatchId_1518,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2019-02-15 16:49:19,0,LoanId_178,LoanApplicationId_495,PayBackId_428,InvestorId_1,6.0,4.0,14.0,7433.333333333333,15247.775794084417,4.0,3.0,1,medium_txn_history,3.0,0.0,0.0,has_prior_repayment_history,2,Friday,6.90875477931522
TransactionId_540,CustomerId_346,BatchId_1239,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,-1500.0,1500.0,2019-03-31 09:37:18,0,LoanId_1314,LoanApplicationId_1389,PayBackId_945,InvestorId_1,5.0,4.0,10.0,1820.0,2405.6184236075346,2.0,3.0,1,medium_txn_history,1.0,0.0,0.0,has_prior_repayment_history,3,Sunday,7.313886831633462
TransactionId_541,CustomerId_261,BatchId_1,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-500.0,500.0,2018-12-06 17:14:59,0,LoanId_497,LoanApplicationId_964,PayBackId_1724,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,2.0,0.0,0.0,has_prior_repayment_history,12,Thursday,6.2166061010848646
TransactionId_545,CustomerId_123,BatchId_235,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,-192000.0,192000.0,2019-02-27 08:06:47,0,LoanId_133,LoanApplicationId_256,PayBackId_904,InvestorId_2,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,2,Wednesday,12.165255859329688
TransactionId_549,CustomerId_405,BatchId_2426,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,-50000.0,53500.0,2018-11-01 16:12:39,0,LoanId_77,LoanApplicationId_534,PayBackId_165,InvestorId_2,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,11,Thursday,10.887455624298198
TransactionId_551,CustomerId_315,BatchId_494,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2019-03-18 07:24:39,0,LoanId_4,LoanApplicationId_714,PayBackId_1227,InvestorId_1,61.0,30.0,0.0,2795.0819672131147,3381.785831455928,3.0,3.0,1,high_txn_history,14.0,0.0,0.0,has_prior_repayment_history,3,Monday,6.90875477931522
TransactionId_555,CustomerId_446,BatchId_1307,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-3000.0,3000.0,2019-03-06 22:06:02,0,LoanId_119,LoanApplicationId_430,PayBackId_703,InvestorId_1,25.0,17.0,22.0,7420.0,10642.563914145248,2.0,5.0,1,high_txn_history,7.0,0.0,0.0,has_prior_repayment_history,3,Wednesday,8.006700845440367
TransactionId_558,CustomerId_142,BatchId_765,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,-300.0,300.0,2019-03-26 17:44:56,0,LoanId_1063,LoanApplicationId_1475,PayBackId_560,InvestorId_1,28.0,9.0,0.0,6175.5,8808.237283193332,3.0,3.0,1,high_txn_history,4.0,0.0,0.0,has_prior_repayment_history,3,Tuesday,5.707110264748875
TransactionId_56,CustomerId_381,BatchId_172,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,-1000.0,1000.0,2019-03-14 08:49:52,0,LoanId_925,LoanApplicationId_71,PayBackId_1964,InvestorId_1,134.0,31.0,10.0,2859.902985074627,3865.586054779833,2.0,3.0,1,high_txn_history,10.0,0.0,0.0,has_prior_repayment_history,3,Thursday,6.90875477931522
TransactionId_563,CustomerId_471,BatchId_1176,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-2000.0,2000.0,2018-12-13 08:52:12,0,LoanId_9,LoanApplicationId_705,PayBackId_319,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,1.0,0.0,0.0,has_prior_repayment_history,12,Thursday,7.601402334583733
TransactionId_565,CustomerId_402,BatchId_1168,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2019-01-23 12:47:15,0,LoanId_875,LoanApplicationId_977,PayBackId_1049,InvestorId_1,8.0,4.0,9.0,10575.0,6563.263561021192,2.0,2.0,1,medium_txn_history,1.0,0.0,0.0,has_prior_repayment_history,1,Wednesday,6.90875477931522
TransactionId_569,CustomerId_237,BatchId_1928,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2019-02-18 09:21:08,0,LoanId_1141,LoanApplicationId_1468,PayBackId_1922,InvestorId_1,18.0,11.0,6.0,1100.0,887.1633578599896,2.0,3.0,1,high_txn_history,4.0,0.0,0.0,has_prior_repayment_history,2,Monday,6.90875477931522
TransactionId_57,CustomerId_419,BatchId_1657,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-5000.0,5000.0,2018-12-11 03:58:57,0,LoanId_1491,LoanApplicationId_1578,PayBackId_1467,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,4.0,0.0,0.0,has_prior_repayment_history,12,Tuesday,8.517393171418904
TransactionId_570,CustomerId_390,BatchId_458,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-4000.0,4000.0,2019-03-20 05:58:20,0,LoanId_1134,LoanApplicationId_1019,PayBackId_1696,InvestorId_1,31.0,20.0,5.0,4501.096774193548,4269.986997285734,3.0,3.0,1,high_txn_history,85.0,0.0,0.0,has_prior_repayment_history,3,Wednesday,8.294299608857235
TransactionId_571,CustomerId_188,BatchId_823,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2019-03-10 20:50:02,0,LoanId_1059,LoanApplicationId_1628,PayBackId_709,InvestorId_1,65.0,26.0,2.0,3451.753846153846,3397.0465068514345,3.0,3.0,1,high_txn_history,15.0,0.0,0.0,has_prior_repayment_history,3,Sunday,6.90875477931522
TransactionId_575,CustomerId_180,BatchId_91,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_2,data_bundles,ChannelId_1,-1000.0,1000.0,2019-01-24 09:00:02,0,LoanId_205,LoanApplicationId_58,PayBackId_726,InvestorId_1,23.0,11.0,0.0,5786.95652173913,9939.146860581423,2.0,2.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,1,Thursday,6.90875477931522
TransactionId_576,CustomerId_393,BatchId_1643,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,-5000.0,5000.0,2018-12-05 15:16:45,0,LoanId_213,LoanApplicationId_112,PayBackId_1092,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,1.0,0.0,0.0,has_prior_repayment_history,12,Wednesday,8.517393171418904
TransactionId_578,CustomerId_160,BatchId_900,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-900.0,900.0,2018-12-09 13:39:26,0,LoanId_124,LoanApplicationId_274,PayBackId_1957,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,12,Sunday,6.803505257608338
TransactionId_579,CustomerId_390,BatchId_2485,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,-500.0,500.0,2019-03-06 05:27:53,0,LoanId_1315,LoanApplicationId_1510,PayBackId_52,InvestorId_1,29.0,18.0,0.0,4121.862068965517,4150.460583082815,3.0,3.0,1,high_txn_history,76.0,0.0,0.0,has_prior_repayment_history,3,Wednesday,6.2166061010848646
TransactionId_580,CustomerId_145,BatchId_1596,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,-20000.0,20000.0,2019-01-09 19:09:39,0,LoanId_200,LoanApplicationId_637,PayBackId_291,InvestorId_2,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,2.0,0.0,0.0,has_prior_repayment_history,1,Wednesday,9.90353755128617
TransactionId_581,CustomerId_233,BatchId_726,SubscriptionId_5,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-500.0,500.0,2019-03-01 14:11:38,0,LoanId_1094,LoanApplicationId_820,PayBackId_1732,InvestorId_2,48.0,30.0,0.0,11541.666666666666,24023.665932215572,3.0,6.0,1,high_txn_history,22.0,0.0,0.0,has_prior_repayment_history,3,Friday,6.2166061010848646
TransactionId_583,CustomerId_393,BatchId_939,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2018-12-02 10:17:58,0,LoanId_1356,LoanApplicationId_794,PayBackId_1725,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,12,Sunday,6.90875477931522
TransactionId_584,CustomerId_213,BatchId_2431,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2019-02-15 04:47:39,0,LoanId_569,LoanApplicationId_1198,PayBackId_457,InvestorId_1,8.0,6.0,1.0,812.5,258.77458475338284,2.0,1.0,1,medium_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,2,Friday,6.90875477931522
TransactionId_586,CustomerId_8,BatchId_183,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-10000.0,10000.0,2019-02-20 18:11:57,0,LoanId_1636,LoanApplicationId_771,PayBackId_959,InvestorId_1,61.0,12.0,0.0,1619.672131147541,2983.4442999175267,2.0,3.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,2,Wednesday,9.210440366976517
TransactionId_587,CustomerId_79,BatchId_2389,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-10000.0,10000.0,2019-01-23 23:44:38,0,LoanId_942,LoanApplicationId_790,PayBackId_1190,InvestorId_1,31.0,5.0,0.0,3054.8387096774195,4874.75392265616,2.0,3.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,1,Wednesday,9.210440366976517
